H,resample_min,move_pct,series_id,expiry,n_bars_all,n_bars_active,n_bars_quiet,best_imp_active,best_method_active,best_feature_active,best_imp_quiet,best_method_quiet,best_feature_quiet,verdict,rr25_rmse_carry_all,rr25_rmse_rough_all,rr25_rmse_rough_cond_carry_all,rr25_rmse_rough_recent_all,rr25_rmse_ar1_all,bf25_rmse_carry_all,bf25_rmse_rough_all,bf25_rmse_rough_cond_carry_all,bf25_rmse_rough_recent_all,bf25_rmse_ar1_all,rr25_rmse_carry_active,rr25_rmse_rough_active,rr25_rmse_rough_cond_carry_active,rr25_rmse_rough_recent_active,rr25_rmse_ar1_active,bf25_rmse_carry_active,bf25_rmse_rough_active,bf25_rmse_rough_cond_carry_active,bf25_rmse_rough_recent_active,bf25_rmse_ar1_active,rr25_rmse_carry_quiet,rr25_rmse_rough_quiet,rr25_rmse_rough_cond_carry_quiet,rr25_rmse_rough_recent_quiet,rr25_rmse_ar1_quiet,bf25_rmse_carry_quiet,bf25_rmse_rough_quiet,bf25_rmse_rough_cond_carry_quiet,bf25_rmse_rough_recent_quiet,bf25_rmse_ar1_quiet
0.15,30,0.1,mid,mid,1109,111,998,0.0010443775141077865,rough_cond_carry,rr25,0.0006913397636442751,rough_cond_carry,bf25,MARGINAL,0.002109553118170596,0.006116041912544187,0.002108560697647162,0.004325168237741993,0.0021096698999399414,0.0006314269707938344,0.0026577160456674087,0.0006317857550220467,0.001064243316531873,0.0005976367459356177,0.005608993484074026,0.00821849028544797,0.005603135577402482,0.007103230781011934,0.005602870956141124,0.0006904027508565948,0.004367727206971341,0.0006971528341608979,0.0013502100428958047,0.0006682464239711564,0.001201256376611172,0.0058352915531310594,0.0012023631119387507,0.0038951711792206073,0.001204660527059006,0.0006245165112173197,0.0023928923773983155,0.0006240847581200627,0.0010274935061194688,0.0005892522769157368
0.15,30,0.1,ALL,ALL,2218,222,1996,0.08635269092209535,rough_cond_carry,bf25,0.054932356490904666,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.006116610552040895,0.0095372536257287,0.006119439528363229,0.007429934995237398,0.006123780373291584,0.002102506467029484,0.004544515138197167,0.0019209493759203805,0.00205463452738946,0.0017207472654368204,0.001370557003672608,0.006074857084483206,0.0013702864238844753,0.0037909410287084878,0.0013679705974167823,0.001487300670839888,0.0028915569759921664,0.0014055997401801496,0.0018448259813648301,0.0013352148112162686
0.15,30,0.2,front,front,1109,222,887,0.2183738143622891,rough_recent,bf25,0.04898827363469878,rough_cond_carry,bf25,MARGINAL,0.0025553037329455516,0.006905369369887583,0.002557403085975324,0.00427289192019992,0.0025559880831002814,0.0024914032372503254,0.0035461614874008358,0.002301084107288163,0.0026720243953447533,0.002160524510957495,0.005072089280506884,0.009894003373827539,0.005080949496293177,0.006426758552582064,0.005095794014665849,0.0036129770367017465,0.004509209610244411,0.0031960305126598034,0.002823997459993826,0.0028452952195244805,0.0013113412202076795,0.0059248627289396495,0.0013078601907970783,0.00353315650656356,0.0012898051787522337,0.002119339077554954,0.0032605913345491932,0.0020155163148989816,0.0026325712126400573,0.0019516587906869237
0.15,30,0.2,mid,mid,1109,222,887,0.01889598853668175,rough_cond_carry,bf25,-0.000522448681214078,rough_cond_carry,rr25,MARGINAL,0.002109553118170596,0.006116041912544187,0.002108560697647162,0.004325168237741993,0.0021096698999399414,0.0006314269707938344,0.0026577160456674087,0.0006317857550220467,0.001064243316531873,0.0005976367459356177,0.004297543252831925,0.0075607143919233155,0.004294656432786856,0.006262314825788365,0.0042988145474614865,0.0007385127543052644,0.004085908684254692,0.0007245578257657188,0.0014049819690501442,0.0006747163145596967,0.0009683167021967297,0.005696947424583225,0.0009688225979807899,0.0036834941832360668,0.000967220311524127,0.0006016161266338377,0.0021564370077732996,0.0006063204837216212,0.0009601035903655404,0.0005767115641462917
0.15,30,0.2,ALL,ALL,2218,444,1774,0.09902389142036128,rough_cond_carry,bf25,0.036427797640916845,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.004684816266669405,0.008727358882875427,0.004687802964540017,0.0063445366891852146,0.004697304281063668,0.0021757448955035054,0.004297559147249551,0.001960294169212761,0.002114489714521985,0.0017600057670420885,0.0011398289612022045,0.005810905076761437,0.001138341394388934,0.0036083253448998135,0.0011285127451381802,0.0013604776020943957,0.002708514171161246,0.0013109183993103013,0.0017963374015027987,0.0012641851774166076
0.15,30,0.3,front,front,1109,333,776,0.20530830378357662,rough_recent,bf25,0.018642800282906335,rough_cond_carry,bf25,MARGINAL,0.0025553037329455516,0.006905369369887583,0.002557403085975324,0.00427289192019992,0.0025559880831002814,0.0024914032372503254,0.0035461614874008358,0.002301084107288163,0.0026720243953447533,0.002160524510957495,0.004326056406482569,0.009085885311068619,0.0043322148434213,0.005653140215797454,0.004341644133142346,0.0035333060208807597,0.004222275583731874,0.0031226795907013613,0.0028078889549854325,0.002833882705227698,0.0011374873719414889,0.005718533412156817,0.0011341568579126863,0.003517222995315604,0.0011139231579083454,0.0018734822129648622,0.0032122336749847973,0.0018385552582349809,0.0026114762784464405,0.0017952298595661235
0.15,30,0.3,mid,mid,1109,333,776,0.007919819895269251,rough_cond_carry,bf25,0.0004972011229276788,rough_cond_carry,rr25,MARGINAL,0.002109553118170596,0.006116041912544187,0.002108560697647162,0.004325168237741993,0.0021096698999399414,0.0006314269707938344,0.0026577160456674087,0.0006317857550220467,0.001064243316531873,0.0005976367459356177,0.0036531725198842902,0.007084320009380705,0.0036514646239640017,0.005559353373010395,0.0036526289502003904,0.0006672112914856067,0.0035888761595245294,0.0006619270982249507,0.0012719193671588002,0.000639198843017384,0.0007924885906545055,0.005649247260683784,0.0007920945644373247,0.003669510022696428,0.0007940081542980757,0.0006154124862218161,0.0021363994396767466,0.0006183836143504428,0.0009613268822480833,0.0005788625966083107
0.15,30,0.3,ALL,ALL,2218,666,1552,0.09901414338077098,rough_cond_carry,bf25,0.012839364643147486,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.00398961446318343,0.008085102660224662,0.0039918397336926505,0.005606246794403924,0.003997136541671368,0.002100258656183183,0.0039055758716282016,0.001892303344463156,0.002039904161072116,0.001736540774122541,0.0009649879812979971,0.0056838903364203,0.0009631257111750055,0.003593366509006016,0.0009539656561032106,0.0012444473495933392,0.002674316557330772,0.0012284694362927119,0.001786401580347262,0.001187046228087217
0.15,60,0.1,front,front,600,60,540,0.07928251693442057,rough_cond_carry,bf25,0.10582943565814047,rough_cond_carry,bf25,MARGINAL,0.0032374087786361375,0.007053555141773569,0.003245652234291057,0.005336163647978613,0.0032387967118225735,0.0029275016768090215,0.0034970494839868284,0.002629772682752975,0.002867334807353846,0.002424168308760046,0.008362094944593071,0.011794566829092485,0.00841613235261772,0.009836880057009,0.008432784635558858,0.0036252419060952778,0.0047204122515044685,0.003337823603283908,0.003357923105305861,0.002896325080568978,0.001965627939365113,0.006309153911786968,0.001955034303796541,0.004568679832897612,0.0019343018652973698,0.0028392447981701032,0.003333210131420156,0.0025387691234844503,0.0028074261694749554,0.002365787635786754
0.15,60,0.1,mid,mid,600,60,540,0.01698780250976017,rough_cond_carry,bf25,-0.0021890653227323188,rough_cond_carry,rr25,MARGINAL,0.0028194163654275623,0.0062534021572299425,0.002816870209963689,0.005256764126876661,0.002818823941361129,0.0006790203423088825,0.0026822111943910136,0.0006842366567471283,0.001237954314640753,0.0006434290151669883,0.007470211500755955,0.00836351705706717,0.007453693896006239,0.008829263076493012,0.007458032790265986,0.0008013057358465435,0.0041666756464826355,0.0007876933122560444,0.0017589733218053,0.0007383281111184566,0.001619267387645549,0.005972573840285098,0.0016228120697320753,0.004693807291555403,0.0016243623512635183,0.0006640163587383189,0.002462214910583172,0.0006717352938666588,0.0011656388212364286,0.0006319842910051171
0.15,60,0.1,ALL,ALL,1200,120,1080,0.06800575770372011,rough_cond_carry,bf25,0.0835669184925017,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.007916153222674513,0.010079041943079826,0.00793491312431198,0.009333071566751006,0.007945408712912421,0.0022132738209709106,0.004443543948993552,0.002062758457769976,0.0025584482135555804,0.0018173265958437174,0.0017924476635053312,0.006140863876036033,0.001788923186764308,0.004631243562226507,0.001779332108280444,0.001751630578454211,0.002897712521001664,0.0016052522086755544,0.001986532495355692,0.0014988859633959354
0.15,60,0.2,front,front,600,120,480,0.08231033339521518,rough_recent,bf25,0.11660094518625752,rough_cond_carry,bf25,MARGINAL,0.0032374087786361375,0.007053555141773569,0.003245652234291057,0.005336163647978613,0.0032387967118225735,0.0029275016768090215,0.0034970494839868284,0.002629772682752975,0.002867334807353846,0.002424168308760046,0.006339783866380445,0.009796989655058647,0.0063577410608329785,0.007884422859824658,0.0063672543360043235,0.003745008715338116,0.004672011966832198,0.003475745127219221,0.0034367557994106493,0.0029044294578380917,0.0017427843532968113,0.006178302441404737,0.0017455677421085978,0.004476012611997873,0.0017207813360079372,0.0026839733660496664,0.0031344473739172173,0.002371019534713534,0.0027059776397176873,0.0022881164111067907
0.15,60,0.2,mid,mid,600,120,480,0.003189606684472622,rough_cond_carry,rr25,-0.0028727276660962687,rough_cond_carry,bf25,MARGINAL,0.0028194163654275623,0.0062534021572299425,0.002816870209963689,0.005256764126876661,0.002818823941361129,0.0006790203423088825,0.0026822111943910136,0.0006842366567471283,0.001237954314640753,0.0006434290151669883,0.0056538664597853795,0.007617832988060792,0.0056358328495321325,0.007558456818036425,0.005643096226589562,0.0007171151655689056,0.003948710338782677,0.0007344845070582479,0.0016319433472628136,0.0006821790443684278,0.0013900716874715503,0.005862045314400091,0.0014019122648064684,0.0044993331785855946,0.0013995011609913297,0.0006691371180738541,0.00225618254137634,0.0006710593667853568,0.0011177046543126956,0.0006333500218066123
0.15,60,0.2,ALL,ALL,1200,240,960,0.05645164799376897,rough_cond_carry,bf25,0.09275912144777741,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0059968251630829125,0.00870741132155972,0.005996786955182555,0.0077214398389305414,0.006005175281296942,0.002231061940453511,0.004310361152807437,0.0021051148171387342,0.0025343495733367314,0.0017933042511032596,0.0015664280203841808,0.006020173877902414,0.001573740003457533,0.004487672895291734,0.0015601412484996333,0.00167655524206176,0.0026953149576467786,0.0015210394507494454,0.0019118411470151913,0.0014607332164567016
0.15,60,0.3,front,front,600,180,420,0.14512492668619958,rough_recent,bf25,0.09816366686153864,rough_cond_carry,bf25,MARGINAL,0.0032374087786361375,0.007053555141773569,0.003245652234291057,0.005336163647978613,0.0032387967118225735,0.0029275016768090215,0.0034970494839868284,0.002629772682752975,0.002867334807353846,0.002424168308760046,0.005396015826944358,0.00911469604725142,0.005407329441586865,0.007107928734637444,0.0054080659558428295,0.0038387800690251415,0.004428395506673973,0.0034356245755782604,0.0032816773929434237,0.0029257359888418396,0.001573157079582576,0.005952847399668218,0.00158073326160159,0.004359236670640111,0.0015594050264285376,0.002433393153946863,0.0030097138215603226,0.0021945223590396743,0.0026696609590216927,0.002173440794522233
0.15,60,0.3,mid,mid,600,180,420,0.007887913406207417,rough_cond_carry,bf25,-0.018256226243858024,rough_cond_carry,rr25,MARGINAL,0.0028194163654275623,0.0062534021572299425,0.002816870209963689,0.005256764126876661,0.002818823941361129,0.0006790203423088825,0.0026822111943910136,0.0006842366567471283,0.001237954314640753,0.0006434290151669883,0.004803288770241615,0.007319967816187513,0.004785315100316889,0.0068969652968369636,0.004785289050695426,0.0007993068550885221,0.003853587966340453,0.0007930019918305958,0.001674270441593224,0.0007003815278052527,0.0012052303818069216,0.005734618504660768,0.0012272333403331602,0.004366897728260021,0.0012336731784992794,0.0006202233137552897,0.0019761916071240238,0.000631787842836085,0.0009933109554425975,0.0006173512718948128
0.15,60,0.3,ALL,ALL,1200,360,840,0.08828216534192171,rough_cond_carry,bf25,0.07443838092654809,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.005099652298592987,0.008217331931719467,0.005096322270951878,0.007002447015737203,0.005096677503269128,0.002319043462056832,0.004140991736507213,0.002114313283704428,0.002477973917268324,0.001813058758323546,0.0013891937306947488,0.005843732952164493,0.001403983300967375,0.004363067199450066,0.0013965391024639085,0.0015268082338510762,0.002492952714342173,0.0014131551009378797,0.001831485957232145,0.0013953960332085229
0.15,120,0.1,front,front,331,33,298,0.0006031401978433606,rough_cond_carry,rr25,0.09548217525029319,rough_cond_carry,bf25,MARGINAL,0.004590922454067345,0.0075455288299581,0.004599210562860631,0.0065293431790925775,0.004574826545700424,0.0030537130172378626,0.0033253810701272027,0.002805624042810316,0.0029496533741034496,0.002584947019951525,0.012020124759375231,0.01336484914836369,0.01201287493894976,0.012333964361473116,0.011886255370319457,0.0029386584327345698,0.004476032237550245,0.003080022371279962,0.003595475357091364,0.0028752912933840205,0.0027137978832799344,0.006588971092150638,0.0027328904868175502,0.005519627067047382,0.002748884874999408,0.0030662303771569004,0.0031718681495648297,0.0027734600309274327,0.002868935288959756,0.002550647214984044
0.15,120,0.1,mid,mid,331,33,298,0.008082943808486506,rough_cond_carry,rr25,-0.006142431029557515,rough_cond_carry,rr25,MARGINAL,0.003974077433974625,0.006579397792857898,0.003958973460948873,0.006112846431862818,0.003954746504543101,0.0007320008641900138,0.002716280304439535,0.000788153028514601,0.0014558034898089838,0.0007305669261896338,0.010517905919818249,0.009930108987306296,0.01043289027728541,0.010695378171317821,0.010356595294248198,0.0007125894513788206,0.004656990186791882,0.0007157639840914348,0.0024054436084417472,0.000688001657587629,0.002292659047533033,0.006094420842658313,0.0023067415476067956,0.005367368492079172,0.002336691228190334,0.0007341260053464104,0.0024058777405666187,0.000795789885909656,0.0013084120594576087,0.0007351442833121168
0.15,120,0.1,ALL,ALL,662,66,596,0.004093767741805797,rough_cond_carry,rr25,0.06081178773923064,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.01126901533959674,0.011647479067834993,0.011222882608117584,0.011514671266395469,0.011121425332283828,0.0018256239420566952,0.004566511212171063,0.0018978931776856985,0.0030004594827665555,0.0017816464754858248,0.002503228465406484,0.006341695967404476,0.002519816017212173,0.005443497779563277,0.002542788051594871,0.0019001781912516553,0.002788872945065724,0.0017846249584185445,0.002088673674208682,0.0016428957491480805
0.15,120,0.2,front,front,331,66,265,0.05174892582318947,rough_recent,bf25,0.09610599089029627,rough_cond_carry,bf25,MARGINAL,0.004590922454067345,0.0075455288299581,0.004599210562860631,0.0065293431790925775,0.004574826545700424,0.0030537130172378626,0.0033253810701272027,0.002805624042810316,0.0029496533741034496,0.002584947019951525,0.009023677587173923,0.011226811534669916,0.009037828526766434,0.009931614253428072,0.008987059063685352,0.0035231148639554297,0.004053213572301459,0.0033770380547427834,0.003340797454194024,0.0031036644348317343,0.0024472478265918267,0.006297494132264968,0.002453637326929699,0.005350809519897858,0.0024432539267367067,0.0029246144025160043,0.003116979950413258,0.002643541437390172,0.002843472679086703,0.002438084419977186
0.15,120,0.2,mid,mid,331,66,265,0.0045378989673357005,rough_cond_carry,rr25,0.0008911146438637259,rough_cond_carry,rr25,MARGINAL,0.003974077433974625,0.006579397792857898,0.003958973460948873,0.006112846431862818,0.003954746504543101,0.0007320008641900138,0.002716280304439535,0.000788153028514601,0.0014558034898089838,0.0007305669261896338,0.007938828106788766,0.008646921136941859,0.007902802506921113,0.008967821780327385,0.007881236550650402,0.0007446742039880239,0.003940964613800241,0.0008103548647331506,0.00206956172630449,0.000704288304827561,0.001996338244573826,0.005951326142861459,0.001994559278329981,0.005157824881041807,0.0020053808870555945,0.0007287980954608481,0.0023108273071675537,0.0007825041493479451,0.0012563571611722978,0.00073699018851915
0.15,120,0.2,ALL,ALL,662,132,530,0.018837891748539594,rough_cond_carry,bf25,0.0622341198440209,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.008481252846981344,0.009936866335805887,0.008470315516843773,0.009449718016877728,0.008434147807167877,0.002133894533971727,0.00399708909305085,0.0020936964597379672,0.002705179590249257,0.0019039763698296477,0.0022217930355828263,0.006124410137563213,0.00222409830262984,0.005254317200469833,0.0022243174068961504,0.0018267062489884262,0.0027139036287904057,0.0017130227933690586,0.0020499149201295003,0.0015875373042481679
0.15,120,0.3,front,front,331,99,232,0.11537384528607522,rough_recent,bf25,0.07169949739085152,rough_cond_carry,bf25,MARGINAL,0.004590922454067345,0.0075455288299581,0.004599210562860631,0.0065293431790925775,0.004574826545700424,0.0030537130172378626,0.0033253810701272027,0.002805624042810316,0.0029496533741034496,0.002584947019951525,0.0075654023993784614,0.010261228319832612,0.007594510715772103,0.008931117054259367,0.007571410897669929,0.003568563302217373,0.0036972828884903326,0.0032289501657362875,0.00315684443189378,0.002975397428018494,0.00236219478448791,0.006017493941383193,0.002345134750297065,0.005168982602200776,0.0023087284777676695,0.0028042747926967813,0.003152592818233297,0.0026032096995145877,0.002856260041484377,0.0023982297458031558
0.15,120,0.3,mid,mid,331,99,232,0.0018410839249036002,rough_cond_carry,rr25,0.015301205781860837,rough_cond_carry,rr25,MARGINAL,0.003974077433974625,0.006579397792857898,0.003958973460948873,0.006112846431862818,0.003954746504543101,0.0007320008641900138,0.002716280304439535,0.000788153028514601,0.0014558034898089838,0.0007305669261896338,0.006703419715313815,0.008126061871811429,0.0066910781570340685,0.008078413806447365,0.006676571738547934,0.0007544581173303831,0.0034407984808672216,0.0008208625041983877,0.0018273238734802548,0.0006679535933278892,0.0018175889395919771,0.005791448234041926,0.001789777637200446,0.005041068567430941,0.001799617761479516,0.0007221625756149917,0.0023380243297355264,0.0007737114828789153,0.001263572056491749,0.0007558150121276635
0.15,120,0.3,ALL,ALL,662,198,464,0.0631985648689341,rough_cond_carry,bf25,0.04239865062167505,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0071344110573461385,0.00919364509582202,0.007142794436403086,0.008504765430353365,0.007123991318108931,0.002161510709773878,0.003569040684678777,0.0020249063349673376,0.0024920841526870174,0.0018216755106731917,0.0020898918620399437,0.005904471087712559,0.0020674561937487554,0.005105025584815858,0.0020541731196235926,0.0017632186841558864,0.0027453085739844118,0.0016884605911967514,0.002059916048988063,0.0015770223789654096
0.15,390,0.1,front,front,169,17,152,0.07834405018618233,rough_recent,rr25,0.12414472067901884,rough_cond_carry,bf25,MARGINAL,0.006142941473789413,0.008271098428878004,0.006155182964796549,0.007732852088936424,0.006186010524026649,0.003227692194386201,0.003461523950280501,0.0028696679440191088,0.003271124742787817,0.0025734294295038105,0.013715473512141476,0.0129086933550755,0.013633393610100715,0.01264094776697901,0.013381167384310885,0.003770648603645684,0.004202118123871775,0.003648195588896857,0.0036943122677460583,0.003390355259850688,0.004561326778782956,0.007573164297357498,0.004607160011341359,0.006967001555833305,0.0047345874821373935,0.003160728638350765,0.003367961957130958,0.0027683408644005336,0.0032199997497903035,0.0024645565771459353
0.15,390,0.1,mid,mid,169,17,152,0.2359038322647174,rough_cond_carry,bf25,0.0009148476315030439,rough_cond_carry,rr25,MARGINAL,0.005298506186967452,0.006946214287977007,0.005222025278521519,0.006823726119689245,0.005294276461275368,0.0008841326488176679,0.002953832354286102,0.0009882372155681242,0.0018850647991364047,0.0009210566729683941,0.012507416586251346,0.010899340398704547,0.012194475420783234,0.011168535280253218,0.012084393304935475,0.0006956718217602081,0.00406833185666266,0.0005315601730083976,0.002567821619002626,0.0007643417440561614,0.0036909206737303067,0.006348831281007266,0.003687544043693879,0.006145104628453362,0.003839822256692236,0.000902889779407174,0.0028007196181975883,0.0010270110097403014,0.0017919795708744898,0.0009370600608394241
0.15,390,0.1,ALL,ALL,338,34,304,0.09203436547630989,rough_recent,rr25,0.06601666693033582,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.01311144504919641,0.011904016876890024,0.012913934515441976,0.011904741523616114,0.01273278034462318,0.002233160212702946,0.004135224990267217,0.0020898778809526272,0.0031310669433743422,0.0020773485019534247,0.004126123726256631,0.006960997789182383,0.004147352027517619,0.006556053092143334,0.004287204869414815,0.0020318092088789695,0.003084340787664273,0.0018976759370704175,0.0025059896603323965,0.0017008083189926798
0.15,390,0.2,front,front,169,34,135,0.12913769234261513,rough_recent,bf25,0.10733589015275141,rough_cond_carry,bf25,MARGINAL,0.006142941473789413,0.008271098428878004,0.006155182964796549,0.007732852088936424,0.006186010524026649,0.003227692194386201,0.003461523950280501,0.0028696679440191088,0.003271124742787817,0.0025734294295038105,0.011716822718388276,0.012047868055184001,0.011628551391322108,0.01161052927530306,0.011525431156656066,0.003614487580977196,0.0035696381348287684,0.00317513411124465,0.0031477209957687597,0.0029261666097397743,0.003532312310598107,0.0069956923793110665,0.0036316452603483,0.0063847690606461715,0.0037777834932926717,0.0031219370462766648,0.0034335505705412536,0.0027868411544137075,0.003301702609214187,0.002475948818371856
0.15,390,0.2,mid,mid,169,34,135,0.12825758608672982,rough_cond_carry,bf25,-0.02406155708332534,rough_cond_carry,rr25,PASS,0.005298506186967452,0.006946214287977007,0.005222025278521519,0.006823726119689245,0.005294276461275368,0.0008841326488176679,0.002953832354286102,0.0009882372155681242,0.0018850647991364047,0.0009210566729683941,0.010451500514502839,0.009670701884780841,0.01018931238833827,0.009809251014589355,0.010194293672744575,0.0009240870531274543,0.0035171144351820835,0.0008055658783593274,0.002120405106049098,0.0008795211542438822,0.0027352165054986915,0.006063235100771801,0.002801030073581002,0.005827813025465576,0.0029618593232592066,0.000873704400551346,0.002792898647594545,0.0010294438157904483,0.0018205191079818952,0.0009313009383595204
0.15,390,0.2,ALL,ALL,338,68,270,0.12291846878722269,rough_cond_carry,bf25,0.044888030873300504,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.011084161616445556,0.010859284969982421,0.010908931889830189,0.010709890144946208,0.01085986241470032,0.0022692873170523254,0.003543376285005426,0.001990349994801989,0.002634063050908929,0.0019028438819918283,0.003133764408048399,0.006529463740041434,0.0032163376669646507,0.006106291043055874,0.0033698214082759394,0.0019978207234140053,0.0031132246090678994,0.001908142485102078,0.002561110858598041,0.0017036248783656883
0.15,390,0.3,front,front,169,51,118,0.1663308045546738,rough_cond_carry,bf25,0.07098924223499263,rough_cond_carry,bf25,MARGINAL,0.006142941473789413,0.008271098428878004,0.006155182964796549,0.007732852088936424,0.006186010524026649,0.003227692194386201,0.003461523950280501,0.0028696679440191088,0.003271124742787817,0.0025734294295038105,0.010269634560072396,0.011335365986252541,0.010280733431195916,0.01067181178863209,0.010190267866948887,0.0038504330749238357,0.003807851610969452,0.0032099874436878274,0.003481420214512796,0.0030379788465321094,0.0028657534887192126,0.006497891179830001,0.002886051212610239,0.006018227534366455,0.003111723741057301,0.0029148982205011225,0.003299202759637174,0.0027079718046356194,0.0031751015431809564,0.0023422749328433773
0.15,390,0.3,mid,mid,169,51,118,0.02064998532398901,rough_cond_carry,rr25,-0.03080061225476531,rough_cond_carry,rr25,PASS,0.005298506186967452,0.006946214287977007,0.005222025278521519,0.006823726119689245,0.005294276461275368,0.0008841326488176679,0.002953832354286102,0.0009882372155681242,0.0018850647991364047,0.0009210566729683941,0.009030996656746237,0.008996311457189238,0.008844506708323433,0.009066303475396892,0.008871966217021108,0.0008741633893066527,0.0036500420668119818,0.0009130283717221106,0.0022363613898578843,0.0008389162749505894,0.0021818134488978116,0.005831221157107763,0.0022490146389495453,0.0055704756016849944,0.0024366012713162724,0.0008884432156367783,0.002592490693320994,0.0010192853548318512,0.001709490643182538,0.0009546522165970056
0.15,390,0.3,ALL,ALL,338,102,236,0.12732953033662564,rough_cond_carry,bf25,0.0200045875312446,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.009650315608409316,0.01016583872172089,0.009562620069759675,0.00986905763201449,0.009531117041984997,0.002362298232115244,0.003728946838890717,0.002061507907704969,0.00285889080218534,0.0019384475607413494,0.002523783468808512,0.006164556168468882,0.002567532925779892,0.005794351568025725,0.0027741625061867867,0.0019016707180689505,0.002945846726479084,0.0018636285797337354,0.002442296093181747,0.0016484635747201913
0.2,1,0.1,front,front,32558,3256,29302,0.06852554812234252,rough_recent,bf25,0.017100733374424002,rough_cond_carry,bf25,MARGINAL,0.0008002284707449096,0.006669190771192338,0.0007997108247309401,0.0011964106198332557,0.0008001920126940866,0.0014270973953352038,0.003644530277073548,0.0013920791378553474,0.001878625602904823,0.0013698113923848053,0.002004486390445701,0.009917371300262757,0.001997429631007415,0.002376572189929726,0.0020035505399136344,0.0026725656992519406,0.0053513016406416935,0.0025697865775018936,0.00248942666981773,0.002494384002145167,0.0005148186894289237,0.006204132008207792,0.0005169682872462203,0.0009812382545405997,0.0005151604244542443,0.0012121120025288088,0.0034024175742362267,0.0011913839983536244,0.001797987246544555,0.0011804629992490999
0.2,1,0.1,mid,mid,32558,3256,29302,0.1312317153186882,rough_recent,bf25,0.005575241323734508,rough_cond_carry,bf25,MARGINAL,0.0005070159861209895,0.005862946810349734,0.0005068217103109821,0.000903569397487658,0.0005069961842911352,0.0005385810469372615,0.0027053124278724103,0.0005344110155509095,0.0005536003740487924,0.0005150530910592664,0.0012954700496534556,0.007514027498486653,0.0012942947590513741,0.0018314226029983393,0.001295141884170715,0.0009676139016255432,0.004686670211321148,0.0009557075203758374,0.0008406322695490147,0.0008969220685323842,0.00031486574638001834,0.005649764817390144,0.0003150552545018066,0.0007310576804307861,0.00031498031431069864,0.0004671845479141901,0.002385623051588603,0.00046457988131684867,0.0005118626286258155,0.00045317061587633975
0.2,1,0.1,ALL,ALL,65116,6512,58604,0.08519378039368809,rough_recent,bf25,0.013894312333560447,rough_cond_carry,bf25,MARGINAL,,,,,,,,,,,0.0016499782200495782,0.008715699399374706,0.0016458621950293946,0.0021039973964640324,0.0016493462120421747,0.001820089800438742,0.00501898592598142,0.0017627470489388656,0.0016650294696833722,0.0016956530353387756,0.000414842217904471,0.005926948412798968,0.0004160117708740135,0.0008561479674856929,0.00041507036938247146,0.0008396482752214994,0.002894020312912415,0.0008279819398352365,0.0011549249375851852,0.0008168168075627198
0.2,1,0.2,front,front,32558,6512,26046,0.03996396432028504,rough_cond_carry,bf25,0.00686469273975496,rough_cond_carry,bf25,MARGINAL,0.0008002284707449096,0.006669190771192338,0.0007997108247309401,0.0011964106198332557,0.0008001920126940866,0.0014270973953352038,0.003644530277073548,0.0013920791378553474,0.001878625602904823,0.0013698113923848053,0.0015025106014671563,0.008842689632176333,0.0014977746337236117,0.0019351350148989403,0.0015015420010294365,0.002340872624528276,0.004781012479994448,0.0022473220744832958,0.0023106722907379096,0.0021865320799710707,0.0004858249800605586,0.006004029569893163,0.0004884090062140739,0.0009235769955241678,0.00048649819091370236,0.0010843147193980462,0.0032997659543753366,0.001076871232016185,0.0017540493053320016,0.0010724573600721056
0.2,1,0.2,mid,mid,32558,6512,26046,0.1446884250762712,rough_recent,bf25,0.004254537782669079,rough_cond_carry,bf25,MARGINAL,0.0005070159861209895,0.005862946810349734,0.0005068217103109821,0.000903569397487658,0.0005069961842911352,0.0005385810469372615,0.0027053124278724103,0.0005344110155509095,0.0005536003740487924,0.0005150530910592664,0.0009564775788317002,0.006837999251310793,0.0009556758980662383,0.0014661678428728449,0.0009562229385148872,0.0008229677822920838,0.004085115469671236,0.000813307430767179,0.0007038938699837306,0.0007644267715411929,0.00030430286108895876,0.005592652909836719,0.0003045279933424146,0.0006950515395844686,0.00030446166960689967,0.00043960981262875366,0.002230713397021478,0.00043773947607129255,0.0005091361608900082,0.0004307009960520432
