H,resample_min,expiry,n_bars,rr25_rmse_carry,rr25_dir_carry,rr25_rmse_rough,rr25_dir_rough,rr25_rmse_rough_cond_carry,rr25_dir_rough_cond_carry,rr25_rmse_rough_recent,rr25_dir_rough_recent,rr25_rmse_ar1,rr25_dir_ar1,bf25_rmse_carry,bf25_dir_carry,bf25_rmse_rough,bf25_dir_rough,bf25_rmse_rough_cond_carry,bf25_dir_rough_cond_carry,bf25_rmse_rough_recent,bf25_dir_rough_recent,bf25_rmse_ar1,bf25_dir_ar1,atm_total_var_rmse_carry,atm_total_var_dir_carry,atm_total_var_rmse_rough,atm_total_var_dir_rough,atm_total_var_rmse_rough_cond_carry,atm_total_var_dir_rough_cond_carry,atm_total_var_rmse_rough_recent,atm_total_var_dir_rough_recent,atm_total_var_rmse_ar1,atm_total_var_dir_ar1,n_bars_full,rr25_resid_acf,rr25_resid_pval,bf25_resid_acf,bf25_resid_pval,alpha_mean,alpha_cv,gamma_mean,gamma_cv,best_imp,best_method,best_feature,verdict
0.15,15,2025-11-17,44.0,0.0020028998325041327,0.5476190476190477,0.005397988690292629,0.5714285714285714,0.0020143648562614834,0.5238095238095238,0.004448492560512634,0.5476190476190477,0.002003176935190218,0.5238095238095238,0.000901921438030533,0.6666666666666666,0.0011831624887229887,0.4523809523809524,0.0008368062647784269,0.6666666666666666,0.0013462578465546736,0.38095238095238093,0.0008711241656858763,0.6428571428571429,4.9926406822405607e-05,0.425,4.9926406822405607e-05,0.425,4.9926406822405607e-05,0.425,4.9926406822405607e-05,0.425,4.989812482413232e-05,0.5121951219512195,44.0,0.8710221929250633,6.409339293981016e-14,0.17124440847411057,0.2782172213240894,-0.07271029550250832,0.11731276898981838,0.2993217402029655,0.6752959281633836,0.07219605888767198,rough_cond_carry,bf25,PASS
0.15,15,2025-11-18,44.0,0.0006600683646905145,0.5238095238095238,0.0020292905010327517,0.5238095238095238,0.0006509903818326831,0.5238095238095238,0.001967483896435654,0.5,0.0006605964081358196,0.5238095238095238,0.0008297755071758552,0.5952380952380952,0.0008783366270934906,0.6428571428571429,0.0007838075286534638,0.5714285714285714,0.0010573786038800136,0.47619047619047616,0.0007690022555202394,0.5714285714285714,1.0906533057567845e-05,0.47619047619047616,1.0906533057567845e-05,0.47619047619047616,1.0906533057567845e-05,0.47619047619047616,1.0906533057567845e-05,0.47619047619047616,1.080118567840659e-05,0.5,44.0,0.7276420907418879,4.779529758524819e-08,0.5082614466961755,0.0005893701437213767,-0.06810232386089078,0.0502433766467731,0.5265042509717076,0.2765007861724193,0.055398090356804645,rough_cond_carry,bf25,PASS
0.15,15,2025-11-19,44.0,0.0007200274925403893,0.5,0.003295771792394865,0.5,0.0007335589140179477,0.5,0.0027369096207813283,0.5476190476190477,0.0007214650077634625,0.5,0.0007276500317649388,0.6428571428571429,0.0006618229103125728,0.7380952380952381,0.000733692839178591,0.6904761904761905,0.0006930602299847795,0.7380952380952381,0.0007519259013661629,0.6904761904761905,9.970280957730008e-06,0.6190476190476191,9.970280957730008e-06,0.6190476190476191,9.970280957730008e-06,0.6190476190476191,9.970280957730008e-06,0.6190476190476191,9.942605079668557e-06,0.5952380952380952,44.0,0.8824803445740672,1.1128031395150482e-14,0.3161672914481254,0.04136846767729453,-0.06407665860224761,0.07771106606217092,0.5057641713131226,0.2190218937249875,0.04753631590760826,rough_recent,bf25,PASS
0.15,15,2025-11-20,44.0,0.0015599138394570503,0.5476190476190477,0.0018832588404018127,0.5714285714285714,0.0015872798368415904,0.5238095238095238,0.0019215782010788716,0.5476190476190477,0.001599806592090335,0.5476190476190477,0.0007563143240884522,0.6666666666666666,0.001155444155068094,0.6190476190476191,0.0007345225877336113,0.6666666666666666,0.0013922094221698786,0.5952380952380952,0.000695169451078247,0.6666666666666666,2.5871546754696704e-05,0.5238095238095238,2.5871546754696704e-05,0.5238095238095238,2.5871546754696704e-05,0.5238095238095238,2.5871546754696704e-05,0.5238095238095238,2.6805169347744163e-05,0.5238095238095238,44.0,0.2772737566677272,0.07544493814921799,0.612010478232652,1.656980852072081e-05,-0.06437345069741687,0.027070513294308828,0.35359241099348465,0.3800931962872275,0.028813068403940875,rough_cond_carry,bf25,PASS
0.15,15,2025-11-21,44.0,0.0023211945928209377,0.47619047619047616,0.0036225268994219185,0.5714285714285714,0.002338197859842971,0.4523809523809524,0.0033719012579125508,0.5238095238095238,0.0023144186811241444,0.4523809523809524,0.0010537459657268475,0.7857142857142857,0.0007579159299945075,0.8333333333333334,0.0009530623437185595,0.8095238095238095,0.0007299571761722947,0.7857142857142857,0.000935613340792026,0.8095238095238095,3.7913890971132946e-05,0.47619047619047616,3.7913890971132946e-05,0.47619047619047616,3.7913890971132946e-05,0.47619047619047616,3.7913890971132946e-05,0.47619047619047616,3.827819998236114e-05,0.47619047619047616,44.0,0.4799005744771292,0.0012995151764862473,-0.058020342119978835,0.7151301373412924,-0.0718577641772098,0.056798823946833235,0.2558120762831581,0.30150333502918336,0.3072740490457882,rough_recent,bf25,PASS
0.15,15,2025-11-24,44.0,0.0015099229742261118,0.5238095238095238,0.009453378590847038,0.5238095238095238,0.0015203294435571426,0.5238095238095238,0.007202864051316869,0.5714285714285714,0.0014957685715760477,0.5238095238095238,0.0008684956962859603,0.6190476190476191,0.001154525202216335,0.6904761904761905,0.0008673282491448261,0.5714285714285714,0.0010573619174261844,0.6428571428571429,0.0008722055090015071,0.5476190476190477,3.765961673548571e-05,0.5,3.765961673548571e-05,0.5,3.765961673548571e-05,0.5,3.765961673548571e-05,0.5,3.867089794537481e-05,0.5476190476190477,44.0,0.9015755590491157,3.8474584293492327e-16,0.5640247051335492,0.00010024185099082188,-0.07789344453614148,0.13806663017278037,0.24882255439707485,0.434372010008438,0.0013442175316776494,rough_cond_carry,bf25,MARGINAL
0.15,15,2025-11-25,44.0,0.0013026484712298358,0.5238095238095238,0.0036070580938083736,0.5714285714285714,0.001327226276484707,0.47619047619047616,0.0034344102540209667,0.5714285714285714,0.0013099401720835255,0.5,0.0009590072345743508,0.6190476190476191,0.0009418080384543578,0.6666666666666666,0.0008840168943601701,0.6666666666666666,0.001019577183585999,0.6428571428571429,0.0009066795575068945,0.6904761904761905,4.297779435869567e-05,0.5,4.297779435869567e-05,0.5,4.297779435869567e-05,0.5,4.297779435869567e-05,0.5,4.305413811992168e-05,0.5,44.0,0.7463108501299233,1.3991386154421912e-08,0.12412293996162803,0.4335282617682202,-0.07231205057654569,0.04673664677921316,0.1848692677269068,0.4050914889699662,0.07819580239920165,rough_cond_carry,bf25,PASS
0.15,15,2025-11-26,44.0,0.0012883045618187607,0.5476190476190477,0.003705580224294791,0.5238095238095238,0.0013230641540512948,0.5714285714285714,0.0035533512722573392,0.5238095238095238,0.0013009125856362149,0.5952380952380952,0.0010398598184537125,0.7380952380952381,0.0008752173215996825,0.7380952380952381,0.0010957018971879083,0.7142857142857143,0.0008418922760426721,0.6666666666666666,0.001115830760300676,0.6666666666666666,5.350889210967667e-05,0.5952380952380952,5.350889210967667e-05,0.5952380952380952,5.350889210967667e-05,0.5952380952380952,5.350889210967667e-05,0.5952380952380952,5.333701443460262e-05,0.5952380952380952,44.0,0.7075940360885546,1.6070973576146568e-07,-0.06069575077514629,0.7025837991181402,-0.07559681482460522,0.05101323430868056,0.16699641402283782,0.3255031422852857,0.19037906734911747,rough_recent,bf25,PASS
0.15,15,2025-11-28,66.0,0.0050997025515972195,0.453125,0.007723370844097024,0.484375,0.0066489775753166966,0.484375,0.007282551121962238,0.453125,0.005378221490593588,0.453125,0.001213346486289137,0.671875,0.0014387694759541811,0.609375,0.0011716147493522212,0.71875,0.001617634907922891,0.609375,0.0012036780901141402,0.71875,0.00010461665223509429,0.453125,0.00010461665223509429,0.453125,0.00010461665223509429,0.453125,0.00010461665223509429,0.453125,0.00010490529212100544,0.484375,66.0,0.7499992940362409,9.866274448194835e-13,0.602679306384164,1.36877780531545e-07,-0.0816881554173506,0.08385914486737606,0.21099372516097228,0.5820482541911173,0.03439391584224786,rough_cond_carry,bf25,PASS
0.15,15,2025-12-01,66.0,0.004250595813155016,0.53125,0.006623756351478293,0.453125,0.004263763984104216,0.53125,0.006420265459795362,0.484375,0.004375937948228328,0.453125,0.0010846027130280997,0.625,0.002603258537767915,0.5625,0.001110773833103942,0.65625,0.0025858165723574946,0.5,0.0010835163130745514,0.640625,9.1597374808695e-05,0.46875,9.1597374808695e-05,0.46875,9.1597374808695e-05,0.46875,9.1597374808695e-05,0.46875,9.584319614473722e-05,0.421875,66.0,0.7862245720072756,1.3901357048805306e-14,0.9085101765066865,3.5344708381997894e-25,-0.09253858033391256,0.08531253046875417,0.4351282504102139,0.7234854500581531,-0.0030979588575433224,rough_cond_carry,rr25,FAIL
0.15,15,2025-12-02,44.0,0.0013784728827595826,0.5952380952380952,0.0043577342941874975,0.38095238095238093,0.0013480791127067594,0.6428571428571429,0.0036159658551779784,0.47619047619047616,0.0013467708759536436,0.6428571428571429,0.0011324030167043841,0.7380952380952381,0.0014124990925433183,0.6666666666666666,0.0010444475841941746,0.7380952380952381,0.002078718557389337,0.47619047619047616,0.001016594801651935,0.7619047619047619,1.989652030465123e-05,0.40476190476190477,1.989652030465123e-05,0.40476190476190477,1.989652030465123e-05,0.40476190476190477,1.989652030465123e-05,0.40476190476190477,1.9801803715874512e-05,0.47619047619047616,44.0,0.8601128923930226,2.9269335969947766e-13,0.40317197696958307,0.00811094853097845,-0.08830020519295936,0.07330614575093217,0.8319351479112437,0.3126757510510508,0.07767149258060521,rough_cond_carry,bf25,PASS
0.15,15,2025-12-03,44.0,0.0014716438124401602,0.5952380952380952,0.004876490989651243,0.5,0.0014981581169088132,0.5952380952380952,0.0038907505498642055,0.5,0.0014799373732371501,0.5952380952380952,0.0010647187095346486,0.6428571428571429,0.0011012017424664245,0.6666666666666666,0.0010269797809557878,0.6666666666666666,0.0013272535444738562,0.5238095238095238,0.0011375452359027956,0.6428571428571429,1.819608277211059e-05,0.5238095238095238,1.819608277211059e-05,0.5238095238095238,1.819608277211059e-05,0.5238095238095238,1.819608277211059e-05,0.5238095238095238,1.815582931950924e-05,0.5,44.0,0.8445637114991364,2.0721395172491765e-12,0.0248872494671167,0.875682678299325,-0.08103650686804437,0.10566248244422974,1.0479576720654833,0.24913841019938474,0.03544497550470879,rough_cond_carry,bf25,PASS
0.15,15,2025-12-04,22.0,0.0011574542567091832,0.6,0.0013323896202298087,0.65,0.0011574542567091832,0.6,0.0017448413249734637,0.55,0.0011574542567091832,0.6,0.0007726813103530453,0.6,0.0006185687794249472,0.7,0.0007726813103530453,0.6,0.00060064181377646,0.7,0.0007726813103530453,0.6,1.0340874457335565e-05,0.55,1.0340874457335565e-05,0.55,1.0340874457335565e-05,0.55,1.0340874457335565e-05,0.55,1.0340874457335565e-05,0.55,22.0,-0.15300896254010318,0.5195583644034416,-0.016829178579343303,0.9438586923623405,-0.07840009772215979,0.024728551183976988,1.069719190817475,0.14152814118965484,0.2226525920472683,rough_recent,bf25,PASS
0.15,15,2025-12-08,38.0,0.0020000778971110654,0.4722222222222222,0.003942287385253947,0.4166666666666667,0.0020122917526754014,0.5,0.007233627401684065,0.4166666666666667,0.002006671506748608,0.5,0.000920661629873842,0.6111111111111112,0.0008059299656028885,0.6388888888888888,0.0009171228840402678,0.6111111111111112,0.0013396341140099863,0.5277777777777778,0.0009210511408922812,0.6111111111111112,1.701367311307504e-05,0.5,1.701367311307504e-05,0.5,1.701367311307504e-05,0.5,1.701367311307504e-05,0.5,1.698338412872753e-05,0.4722222222222222,38.0,0.3009551626835618,0.074486587328053,0.31487416000996454,0.06141931735587047,-0.07641665026020612,0.09112970947209802,0.6594920313394086,0.27514941406135973,0.003843698617112081,rough_cond_carry,bf25,MARGINAL
0.15,15,2025-12-09,44.0,0.0014923662248832372,0.47619047619047616,0.0038126472725915376,0.5,0.001493570244835139,0.47619047619047616,0.0033504453777885544,0.5,0.001484614931493796,0.5,0.0008875739155095526,0.6904761904761905,0.0007709307075225671,0.7142857142857143,0.0008327673790129406,0.7142857142857143,0.000769372365691498,0.6904761904761905,0.0008395777853244683,0.7380952380952381,1.885828487983738e-05,0.47619047619047616,1.885828487983738e-05,0.47619047619047616,1.885828487983738e-05,0.47619047619047616,1.885828487983738e-05,0.47619047619047616,1.880652275379855e-05,0.5,44.0,0.7742003411414504,1.8079789476500343e-09,0.23839520699644426,0.12841857810229834,-0.07190741970857151,0.08236884470159164,0.5789236223117039,0.29188717284405724,0.13317375347854338,rough_recent,bf25,PASS
0.15,15,2025-12-10,44.0,0.0010429739565364611,0.6428571428571429,0.0018967040132403079,0.5238095238095238,0.0010569072548365112,0.6666666666666666,0.0017188841224970693,0.5238095238095238,0.0011188765067618818,0.5476190476190477,0.0006756513551028666,0.5952380952380952,0.0007177067153377851,0.7142857142857143,0.0006647997579380458,0.6666666666666666,0.0008733778521637446,0.6904761904761905,0.0006751659941226869,0.6428571428571429,1.7406158086467845e-05,0.47619047619047616,1.7406158086467845e-05,0.47619047619047616,1.7406158086467845e-05,0.47619047619047616,1.7406158086467845e-05,0.47619047619047616,1.77128620570804e-05,0.47619047619047616,44.0,0.5546245671450838,0.00013815593396965514,0.47528084299599715,0.0014688677380068123,-0.06920342979927807,0.03693769203437212,0.40541621533043215,0.3131700552934172,0.016060941908669295,rough_cond_carry,bf25,MARGINAL
0.15,15,2025-12-11,44.0,0.0007838045367252264,0.7380952380952381,0.0035969278331672546,0.40476190476190477,0.0007909216933385759,0.7380952380952381,0.0034010326277692073,0.40476190476190477,0.0007925329811873077,0.7142857142857143,0.0006954358939364545,0.5714285714285714,0.0006391492030100638,0.6190476190476191,0.0006596605771984239,0.5952380952380952,0.0006133544836459506,0.6428571428571429,0.0006811915170293744,0.5714285714285714,1.287097222137793e-05,0.5476190476190477,1.287097222137793e-05,0.5476190476190477,1.287097222137793e-05,0.5476190476190477,1.287097222137793e-05,0.5476190476190477,1.2909031253151393e-05,0.5238095238095238,44.0,0.8733667053218293,4.542050792699461e-14,0.24363330093371963,0.11999200252493292,-0.06582483983458813,0.08261291664968497,0.3383382863623288,0.3295724243209997,0.11802872271359068,rough_recent,bf25,PASS
0.15,15,2025-12-12,44.0,0.0007879751371602453,0.5952380952380952,0.0023269753143324995,0.5238095238095238,0.0008212319854310861,0.5714285714285714,0.0019720942521919307,0.5476190476190477,0.0007986166761827177,0.5714285714285714,0.000645738764570494,0.6666666666666666,0.0005518409290352601,0.6666666666666666,0.0006243410800041705,0.7142857142857143,0.000524837242285419,0.6904761904761905,0.0006149387964295334,0.7142857142857143,1.3803995135838704e-05,0.5952380952380952,1.3803995135838704e-05,0.5952380952380952,1.3803995135838704e-05,0.5952380952380952,1.3803995135838704e-05,0.5952380952380952,1.3830259852323618e-05,0.5952380952380952,44.0,0.8371551938682413,4.891843678652464e-12,0.24074513322656768,0.1245851263936309,-0.062107122410096166,0.058250217835458924,0.21935453482564074,0.4328093442098481,0.187229772964755,rough_recent,bf25,PASS
0.15,15,2025-12-15,44.0,0.0010678138745217464,0.5952380952380952,0.006048365958662032,0.5,0.0010797990788155975,0.5952380952380952,0.0052080808123222576,0.5,0.0010828128985552153,0.5952380952380952,0.0006363396070323864,0.6666666666666666,0.0006615580620990781,0.6190476190476191,0.0006492581640234061,0.6666666666666666,0.0007847520247912173,0.6428571428571429,0.0006526308043353174,0.6428571428571429,1.0813137840722668e-05,0.5238095238095238,1.0813137840722668e-05,0.5238095238095238,1.0813137840722668e-05,0.5238095238095238,1.0813137840722668e-05,0.5238095238095238,1.0674361636324485e-05,0.5238095238095238,44.0,0.8798186584000907,1.6978258081470754e-14,0.33149957389199136,0.0319864323752134,-0.06080259954002194,0.14647853739891856,0.28305205545744855,0.40623711672622825,-0.011224057469021971,rough_cond_carry,rr25,FAIL
0.15,15,2025-12-16,44.0,0.0006191372357494154,0.5714285714285714,0.0012022945141866412,0.5,0.0005998317398604533,0.5476190476190477,0.0021669912596856754,0.47619047619047616,0.0006030610113166072,0.5714285714285714,0.0007000610552589249,0.6428571428571429,0.0006365661967310835,0.6666666666666666,0.000646077852365702,0.6428571428571429,0.0006367587689024112,0.6666666666666666,0.000651310941591766,0.6428571428571429,1.0620486030142185e-05,0.5238095238095238,1.0620486030142185e-05,0.5238095238095238,1.0620486030142185e-05,0.5238095238095238,1.0620486030142185e-05,0.5238095238095238,1.0807517294530316e-05,0.5,44.0,0.07487155090262766,0.6374678310060655,0.35378778716782533,0.021532844800114477,-0.05642585192778587,0.040802976466338244,0.24804822037291085,0.41265864097208965,0.09042395071255704,rough_recent,bf25,PASS
0.15,15,2025-12-17,44.0,0.001031735572821483,0.6904761904761905,0.0011299873634673966,0.6904761904761905,0.0009843950784418746,0.6666666666666666,0.0012260540106265073,0.5952380952380952,0.0009969540407418754,0.6666666666666666,0.0007047060749419597,0.6428571428571429,0.000721030883279157,0.7142857142857143,0.0006960239713720663,0.6666666666666666,0.0007450786033487249,0.6904761904761905,0.0006762326269905188,0.6428571428571429,1.4349502568561172e-05,0.42857142857142855,1.4349502568561172e-05,0.42857142857142855,1.4349502568561172e-05,0.42857142857142855,1.4349502568561172e-05,0.42857142857142855,1.4857683110460452e-05,0.4523809523809524,44.0,0.2063247178096842,0.18987757694133273,0.4885912038264729,0.0010272389964208627,-0.059986284413033115,0.027729244003711566,0.29007831110803617,0.3829428112460925,0.045884328917870365,rough_cond_carry,rr25,PASS
0.15,15,2025-12-18,44.0,0.001279162547715519,0.6428571428571429,0.002557921751308345,0.5476190476190477,0.0012777865229714367,0.6666666666666666,0.002254324672522275,0.5476190476190477,0.0012813913215130848,0.6428571428571429,0.0008351339981735532,0.6666666666666666,0.000715734811061387,0.7142857142857143,0.0007396556233575035,0.6666666666666666,0.0008813618711106903,0.5238095238095238,0.0007648893647586928,0.7142857142857143,2.005228235901381e-05,0.5,2.005228235901381e-05,0.5,2.005228235901381e-05,0.5,2.005228235901381e-05,0.5,1.9973779302518072e-05,0.5714285714285714,44.0,0.7752887093669646,1.6595383332020179e-09,-0.14231305410929174,0.3686268631694379,-0.061135730865412484,0.06454422592686636,0.41227745683602596,0.2876887885285752,0.11432701222182536,rough_cond_carry,bf25,PASS
0.15,15,2025-12-19,44.0,0.002219434006693253,0.5476190476190477,0.001574860564279386,0.5952380952380952,0.002218290346436051,0.6190476190476191,0.0016716942112390797,0.5714285714285714,0.0022794304078028182,0.5476190476190477,0.0009495223923667725,0.6428571428571429,0.0007592581473694247,0.6666666666666666,0.0009014229286654013,0.6428571428571429,0.0007537645916114394,0.6428571428571429,0.0009180147176554309,0.6190476190476191,2.773313519393412e-05,0.4523809523809524,2.773313519393412e-05,0.4523809523809524,2.773313519393412e-05,0.4523809523809524,2.773313519393412e-05,0.4523809523809524,2.704741013653589e-05,0.5,44.0,0.21590671349878943,0.1696689509887011,0.08893108778018942,0.5754399838288042,-0.07495544893504602,0.04468788155754166,-0.08484764302766307,1.4316660886974444,0.2467925578333612,rough_recent,rr25,PASS
0.15,15,2025-12-22,22.0,0.002152222388506499,0.35,0.0017001869351208965,0.5,0.002152222388506499,0.35,0.0021522869483673276,0.5,0.002152222388506499,0.35,0.00073042614513321,0.55,0.00067766758413261,0.65,0.00073042614513321,0.55,0.0008154118420318997,0.75,0.00073042614513321,0.55,3.5778767420120055e-05,0.3888888888888889,3.5778767420120055e-05,0.3888888888888889,3.5778767420120055e-05,0.3888888888888889,3.5778767420120055e-05,0.3888888888888889,3.5778767420120055e-05,0.3888888888888889,22.0,-0.10244093921586529,0.6673667181624696,0.19440403593689567,0.41147514513069516,-0.08812870753733258,0.0410774667100956,0.022731666061554093,4.823608913681174,0.0,rough_cond_carry,rr25,FAIL
0.15,15,ALL,49.111111111111114,0.0014056635472663676,0.5184248576856796,0.003228254524902416,0.48882116220502947,0.001451058477708648,0.514380359867059,0.0030133045498396435,0.49325607799692467,0.0014597027926967524,0.5128998053709153,0.001028473658161866,0.6335098961675526,0.001082033319647523,0.6650146504041908,0.0009933174072253375,0.6476189406689025,0.0012079532829904235,0.6439089463291886,0.0009824539803608766,0.648958557071019,2.230104703072921e-05,0.49344325815545304,2.230104703072921e-05,0.49344325815545304,2.230104703072921e-05,0.49344325815545304,2.230104703072921e-05,0.49344325815545304,2.2704541843730245e-05,0.49050516696428625,49.111111111111114,0.6435574222847943,0.04607789451462725,0.32039351594936616,0.16335069493424703,-0.07532366893902856,0.06546728491170432,0.634177054667465,0.4105532867200014,0.03418293765477792,rough_cond_carry,bf25,PASS
0.15,30,2025-08-15,26.0,0.0014237981259699506,0.5416666666666666,0.0028628210088182315,0.4583333333333333,0.0014237981259699506,0.5416666666666666,0.0026042088975837116,0.4583333333333333,0.0014237981259699506,0.5416666666666666,0.0008250079889742619,0.625,0.0007280858948528019,0.7916666666666666,0.0008250079889742619,0.625,0.0006608670408882776,0.7916666666666666,0.0008250079889742619,0.625,2.4698850429978212e-05,0.4583333333333333,2.4698850429978212e-05,0.4583333333333333,2.4698850429978212e-05,0.4583333333333333,2.4698850429978212e-05,0.4583333333333333,2.4698850429978212e-05,0.4583333333333333,26.0,0.8236824630869265,7.612145807330418e-07,0.08663116223473555,0.6873115237111715,-0.06765027085146773,0.0651215180106387,0.7045900014886839,0.18876135265026664,0.19895679833362812,rough_recent,bf25,PASS
0.15,30,2025-08-18,26.0,0.0012465508393353843,0.4583333333333333,0.004535847526421149,0.5416666666666666,0.0012465508393353843,0.4583333333333333,0.00404336915090976,0.5833333333333334,0.0012465508393353843,0.4583333333333333,0.0007248372538414777,0.6666666666666666,0.0006817057349923032,0.6666666666666666,0.0007248372538414777,0.6666666666666666,0.0006323298541181124,0.7083333333333334,0.0007248372538414777,0.6666666666666666,1.166740886604556e-05,0.5416666666666666,1.166740886604556e-05,0.5416666666666666,1.166740886604556e-05,0.5416666666666666,1.166740886604556e-05,0.5416666666666666,1.166740886604556e-05,0.5416666666666666,26.0,0.7335822126638086,4.523803987499629e-05,0.24375198667395495,0.25104884616710393,-0.068453682049815,0.10930612759115493,0.726098875874315,0.18745956037121994,0.1276250623613734,rough_recent,bf25,PASS
0.15,30,2025-08-19,26.0,0.001139028446080916,0.4583333333333333,0.0015905043732553548,0.4583333333333333,0.001139028446080916,0.4583333333333333,0.002408868681766958,0.4583333333333333,0.001139028446080916,0.4583333333333333,0.0007981177249279822,0.5833333333333334,0.0008564169342741926,0.6666666666666666,0.0007981177249279822,0.5833333333333334,0.0008234467902006392,0.7083333333333334,0.0007981177249279822,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,2.152511605095445e-05,0.5833333333333334,26.0,0.4525025561222525,0.02640397566365691,0.4636301994926367,0.02249494261018319,-0.06458576988628911,0.04379381790116012,0.8137919012546868,0.3086771736089564,0.0,rough_cond_carry,rr25,FAIL
0.15,30,2025-08-20,26.0,0.0009589999212429383,0.625,0.002396832459023449,0.4166666666666667,0.0009589999212429383,0.625,0.0028522189835602234,0.375,0.0009589999212429383,0.625,0.0006496239783543688,0.5833333333333334,0.0005811757639483014,0.875,0.0006496239783543688,0.5833333333333334,0.0005754041943233701,0.875,0.0006496239783543688,0.5833333333333334,1.1193690689524486e-05,0.3333333333333333,1.1193690689524486e-05,0.3333333333333333,1.1193690689524486e-05,0.3333333333333333,1.1193690689524486e-05,0.3333333333333333,1.1193690689524486e-05,0.3333333333333333,26.0,0.7659778475762091,1.2830893551680365e-05,0.13298579740532374,0.5356022671798863,-0.06264709733732389,0.07877951838031916,0.9431188576928927,0.17706675691116908,0.11425037637775115,rough_recent,bf25,PASS
0.15,30,2025-08-21,26.0,0.0010901660214657422,0.7083333333333334,0.0013425114524833897,0.625,0.0010901660214657422,0.7083333333333334,0.0012841949407961573,0.5833333333333334,0.0010901660214657422,0.7083333333333334,0.0006971601775415482,0.625,0.0008296283361339475,0.6666666666666666,0.0006971601775415482,0.625,0.0008008250132607938,0.6666666666666666,0.0006971601775415482,0.625,7.838471920142214e-06,0.4583333333333333,7.838471920142214e-06,0.4583333333333333,7.838471920142214e-06,0.4583333333333333,7.838471920142214e-06,0.4583333333333333,7.838471920142214e-06,0.4583333333333333,26.0,0.19453809128895533,0.3623444032722203,0.5024638587387267,0.012340395955095059,-0.06472901671724313,0.03247284854324112,1.0248552206126926,0.24403486106880662,0.0,rough_cond_carry,rr25,FAIL
0.15,30,2025-08-22,26.0,0.0007528210832513577,0.75,0.0016978597370590478,0.625,0.0007528210832513577,0.75,0.0015199651800508341,0.625,0.0007528210832513577,0.75,0.0008180318694023429,0.625,0.0007857410922687964,0.7083333333333334,0.0008180318694023429,0.625,0.0008994958378096711,0.6666666666666666,0.0008180318694023429,0.625,8.936497592741778e-06,0.4583333333333333,8.936497592741778e-06,0.4583333333333333,8.936497592741778e-06,0.4583333333333333,8.936497592741778e-06,0.4583333333333333,8.936497592741778e-06,0.4583333333333333,26.0,0.5486096896824525,0.005504336629559403,0.31455534557706605,0.13438349350110507,-0.0680884111111325,0.04221439337908959,0.8026047371067013,0.25439375765173106,0.0,rough_cond_carry,rr25,FAIL
0.15,30,2025-08-25,26.0,0.0005905429524071418,0.5,0.00481561998392172,0.4166666666666667,0.0005905429524071418,0.5,0.004360504085473612,0.4166666666666667,0.0005905429524071418,0.5,0.0006991643072516696,0.5833333333333334,0.0006662333429523458,0.7083333333333334,0.0006991643072516696,0.5833333333333334,0.000994489185129711,0.5833333333333334,0.0006991643072516696,0.5833333333333334,1.0132826796226895e-05,0.5416666666666666,1.0132826796226895e-05,0.5416666666666666,1.0132826796226895e-05,0.5416666666666666,1.0132826796226895e-05,0.5416666666666666,1.0132826796226895e-05,0.5416666666666666,26.0,0.8473386074721645,1.7535209709761038e-07,-0.02120161273623817,0.9216685073493376,-0.06848498689117125,0.1217656733399483,0.7071278825558055,0.25481259874799955,0.0,rough_cond_carry,rr25,FAIL
0.15,30,2025-08-26,26.0,0.0011075324324334034,0.4583333333333333,0.001207531521331307,0.5,0.0011075324324334034,0.4583333333333333,0.0013169480190249406,0.5833333333333334,0.0011075324324334034,0.4583333333333333,0.0008520421975405507,0.625,0.000658065538478195,0.6666666666666666,0.0008520421975405507,0.625,0.0006144212918325914,0.6666666666666666,0.0008520421975405507,0.625,1.2105752343364316e-05,0.625,1.2105752343364316e-05,0.625,1.2105752343364316e-05,0.625,1.2105752343364316e-05,0.625,1.2105752343364316e-05,0.625,26.0,0.32264449386828,0.12411988162529809,-0.03536367927243815,0.8696931334675252,-0.06643354198488731,0.03845844012828222,0.6180351906248288,0.2705415058390588,0.2788839641908115,rough_recent,bf25,PASS
0.15,30,2025-08-27,26.0,0.0015830101203706752,0.4166666666666667,0.002270699274659761,0.4166666666666667,0.0015830101203706752,0.4166666666666667,0.0031861392585312526,0.4166666666666667,0.0015830101203706752,0.4166666666666667,0.0008660587009361103,0.6666666666666666,0.0008016510426323631,0.7083333333333334,0.0008660587009361103,0.6666666666666666,0.0012412045265599407,0.4583333333333333,0.0008660587009361103,0.6666666666666666,2.124807985362964e-05,0.625,2.124807985362964e-05,0.625,2.124807985362964e-05,0.625,2.124807985362964e-05,0.625,2.124807985362964e-05,0.625,26.0,0.48018268114015994,0.017557276501443727,0.1210827249185554,0.5730291330076734,-0.07086829996280859,0.0481108960363151,0.5568274527099165,0.287451298085868,0.0,rough_cond_carry,rr25,FAIL
